おい,3,3,5579,感動詞,*,*,*,*,*,おい,オイ,オイ
どっこいしょ,3,3,5114,感動詞,*,*,*,*,*,どっこいしょ,ドッコイショ,ドッコイショ
ごちそうさま,3,3,5114,感動詞,*,*,*,*,*,ごちそうさま,ゴチソウサマ,ゴチソーサマ
ぐふっ,3,3,5114,感動詞,*,*,*,*,*,ぐふっ,グフッ,グフッ
あれよあれよ,3,3,5114,感動詞,*,*,*,*,*,あれよあれよ,アレヨアレヨ,アレヨアレヨ
おかえり,3,3,5114,感動詞,*,*,*,*,*,おかえり,オカエリ,オカエリ
そらそら,3,3,5114,感動詞,*,*,*,*,*,そらそら,ソラソラ,ソラソラ
ほら,3,3,5000,感動詞,*,*,*,*,*,ほら,ホラ,ホラ
ええ,3,3,5306,感動詞,*,*,*,*,*,ええ,エエ,エー
あっ,3,3,3701,感動詞,*,*,*,*,*,あっ,アッ,アッ
へーえ,3,3,5114,感動詞,*,*,*,*,*,へーえ,ヘーエ,ヘー
ヨロシク,3,3,3009,感動詞,*,*,*,*,*,ヨロシク,ヨロシク,ヨロシク
ゴメン,3,3,3259,感動詞,*,*,*,*,*,ゴメン,ゴメン,ゴメン
あ,3,3,4799,感動詞,*,*,*,*,*,あ,ア,ア
いいえ,3,3,5114,感動詞,*,*,*,*,*,いいえ,イイエ,イーエ
バカヤロー,3,3,2499,感動詞,*,*,*,*,*,バカヤロー,バカヤロー,バカヤロー
こんばんは,3,3,5114,感動詞,*,*,*,*,*,こんばんは,コンバンハ,コンバンワ
ウヒャー,3,3,3019,感動詞,*,*,*,*,*,ウヒャー,ウヒャー,ウヒャー
デヘヘ,3,3,3019,感動詞,*,*,*,*,*,デヘヘ,デヘヘ,デヘヘ
ざまあみろ,3,3,5114,感動詞,*,*,*,*,*,ざまあみろ,ザマアミロ,ザマーミロ
よっこらしょ,3,3,5114,感動詞,*,*,*,*,*,よっこらしょ,ヨッコラショ,ヨッコラショ
ごくろうさん,3,3,5222,感動詞,*,*,*,*,*,ごくろうさん,ゴクロウサン,ゴクローサン
嗚呼,3,3,4279,感動詞,*,*,*,*,*,嗚呼,アア,アー
ありがとう,3,3,4774,感動詞,*,*,*,*,*,ありがとう,アリガトウ,アリガトー
ごめんください,3,3,5114,感動詞,*,*,*,*,*,ごめんください,ゴメンクダサイ,ゴメンクダサイ
おやすみなさい,3,3,5114,感動詞,*,*,*,*,*,おやすみなさい,オヤスミナサイ,オヤスミナサイ
アハハ,3,3,3004,感動詞,*,*,*,*,*,アハハ,アハハ,アハハ
フムフム,3,3,3006,感動詞,*,*,*,*,*,フムフム,フムフム,フムフム
お粗末様,3,3,5114,感動詞,*,*,*,*,*,お粗末様,オソマツサマ,オソマツサマ
コンニチワ,3,3,3019,感動詞,*,*,*,*,*,コンニチワ,コンニチワ,コンニチワ
うーむ,3,3,5114,感動詞,*,*,*,*,*,うーむ,ウーム,ウーム
いやぁ,3,3,5114,感動詞,*,*,*,*,*,いやぁ,イヤァ,イヤー
よしゃ,3,3,5114,感動詞,*,*,*,*,*,よしゃ,ヨシャ,ヨシャ
なんとまあ,3,3,6338,感動詞,*,*,*,*,*,なんとまあ,ナントマア,ナントマー
ごめんなさい,3,3,5112,感動詞,*,*,*,*,*,ごめんなさい,ゴメンナサイ,ゴメンナサイ
えッ,3,3,5012,感動詞,*,*,*,*,*,えッ,エッ,エッ
げっ,3,3,5114,感動詞,*,*,*,*,*,げっ,ゲッ,ゲッ
いや,3,3,4072,感動詞,*,*,*,*,*,いや,イヤ,イヤ
どうも,3,3,5821,感動詞,*,*,*,*,*,どうも,ドウモ,ドーモ
ひゃー,3,3,5114,感動詞,*,*,*,*,*,ひゃー,ヒャー,ヒャー
お早う,3,3,5105,感動詞,*,*,*,*,*,お早う,オハヨウ,オハヨー
アリガトウ,3,3,2945,感動詞,*,*,*,*,*,アリガトウ,アリガトウ,アリガトー
よし,3,3,5478,感動詞,*,*,*,*,*,よし,ヨシ,ヨシ
はて,3,3,4946,感動詞,*,*,*,*,*,はて,ハテ,ハテ
そうね,3,3,5344,感動詞,*,*,*,*,*,そうね,ソウネ,ソーネ
へえー,3,3,5114,感動詞,*,*,*,*,*,へえー,ヘエー,ヘー
わぁー,3,3,5111,感動詞,*,*,*,*,*,わぁー,ワァー,ワー
うーん,3,3,5114,感動詞,*,*,*,*,*,うーん,ウーン,ウーン
えっ,3,3,5000,感動詞,*,*,*,*,*,えっ,エッ,エッ
う,3,3,5796,感動詞,*,*,*,*,*,う,ウ,ウ
もぉ,3,3,5114,感動詞,*,*,*,*,*,もぉ,モォ,モー
あー,3,3,5153,感動詞,*,*,*,*,*,あー,アー,アー
よう,3,3,6346,感動詞,*,*,*,*,*,よう,ヨウ,ヨー
ウーン,3,3,3019,感動詞,*,*,*,*,*,ウーン,ウーン,ウーン
いーえ,3,3,5114,感動詞,*,*,*,*,*,いーえ,イーエ,イーエ
へええ,3,3,5114,感動詞,*,*,*,*,*,へええ,ヘエエ,ヘー
おめでとう,3,3,4984,感動詞,*,*,*,*,*,おめでとう,オメデトウ,オメデトー
あいた,3,3,5119,感動詞,*,*,*,*,*,あいた,アイタ,アイタ
おそまつさま,3,3,5114,感動詞,*,*,*,*,*,おそまつさま,オソマツサマ,オソマツサマ
こりゃ,3,3,5103,感動詞,*,*,*,*,*,こりゃ,コリャ,コリャ
やあ,3,3,5105,感動詞,*,*,*,*,*,やあ,ヤア,ヤー
いえ,3,3,5909,感動詞,*,*,*,*,*,いえ,イエ,イエ
よくもまあ,3,3,5668,感動詞,*,*,*,*,*,よくもまあ,ヨクモマア,ヨクモマー
ごめん,3,3,5275,感動詞,*,*,*,*,*,ごめん,ゴメン,ゴメン
おーい,3,3,5114,感動詞,*,*,*,*,*,おーい,オーイ,オーイ
おぎゃー,3,3,5114,感動詞,*,*,*,*,*,おぎゃー,オギャー,オギャー
やァ,3,3,5114,感動詞,*,*,*,*,*,やァ,ヤァ,ヤー
キャー,3,3,2913,感動詞,*,*,*,*,*,キャー,キャー,キャー
御馳走様,3,3,3996,感動詞,*,*,*,*,*,御馳走様,ゴチソウサマ,ゴチソーサマ
じゃぁ,3,3,5114,感動詞,*,*,*,*,*,じゃぁ,ジャァ,ジャー
ふうん,3,3,5114,感動詞,*,*,*,*,*,ふうん,フウン,フーン
ウイ,3,3,3119,感動詞,*,*,*,*,*,ウイ,ウイ,ウイ
南無,3,3,3996,感動詞,*,*,*,*,*,南無,ナム,ナム
ま,3,3,5907,感動詞,*,*,*,*,*,ま,マ,マ
おぉ,3,3,5114,感動詞,*,*,*,*,*,おぉ,オォ,オー
そう,3,3,6558,感動詞,*,*,*,*,*,そう,ソウ,ソー
うふふ,3,3,5114,感動詞,*,*,*,*,*,うふふ,ウフフ,ウフフ
御馳走さま,3,3,3996,感動詞,*,*,*,*,*,御馳走さま,ゴチソウサマ,ゴチソーサマ
おっ,3,3,5208,感動詞,*,*,*,*,*,おっ,オッ,オッ
おやっ,3,3,5111,感動詞,*,*,*,*,*,おやっ,オヤッ,オヤッ
ぐふ,3,3,5114,感動詞,*,*,*,*,*,ぐふ,グフ,グフ
おつかれ様,3,3,5114,感動詞,*,*,*,*,*,おつかれ様,オツカレサマ,オツカレサマ
あかん,3,3,5570,感動詞,*,*,*,*,*,あかん,アカン,アカン
まア,3,3,4758,感動詞,*,*,*,*,*,まア,マア,マー
御意,3,3,3996,感動詞,*,*,*,*,*,御意,ギョイ,ギョイ
じゃー,3,3,5142,感動詞,*,*,*,*,*,じゃー,ジャー,ジャー
ただいまッ,3,3,5114,感動詞,*,*,*,*,*,ただいまッ,タダイマッ,タダイマッ
あらッ,3,3,5105,感動詞,*,*,*,*,*,あらッ,アラッ,アラッ
はあ,3,3,4966,感動詞,*,*,*,*,*,はあ,ハア,ハー
ご苦労さま,3,3,4940,感動詞,*,*,*,*,*,ご苦労さま,ゴクロウサマ,ゴクローサマ
あッ,3,3,5174,感動詞,*,*,*,*,*,あッ,アッ,アッ
そら,3,3,4788,感動詞,*,*,*,*,*,そら,ソラ,ソラ
うん,3,3,2360,感動詞,*,*,*,*,*,うん,ウン,ウン
ヤレヤレ,3,3,3006,感動詞,*,*,*,*,*,ヤレヤレ,ヤレヤレ,ヤレヤレ
おかえりなさい,3,3,5114,感動詞,*,*,*,*,*,おかえりなさい,オカエリナサイ,オカエリナサイ
さあ,3,3,5096,感動詞,*,*,*,*,*,さあ,サア,サー
え,3,3,4694,感動詞,*,*,*,*,*,え,エ,エ
へえッ,3,3,5105,感動詞,*,*,*,*,*,へえッ,ヘエッ,ヘーッ
オヤスミ,3,3,3016,感動詞,*,*,*,*,*,オヤスミ,オヤスミ,オヤスミ
こんにちは,3,3,5114,感動詞,*,*,*,*,*,こんにちは,コンニチハ,コンニチワ
フェーン,3,3,2650,感動詞,*,*,*,*,*,フェーン,フェーン,フェーン
エッ,3,3,2913,感動詞,*,*,*,*,*,エッ,エッ,エッ
じゃあ,3,3,5452,感動詞,*,*,*,*,*,じゃあ,ジャア,ジャー
こら,3,3,5258,感動詞,*,*,*,*,*,こら,コラ,コラ
ねぇ,3,3,4924,感動詞,*,*,*,*,*,ねぇ,ネェ,ネー
はい,3,3,4118,感動詞,*,*,*,*,*,はい,ハイ,ハイ
ハア,3,3,2987,感動詞,*,*,*,*,*,ハア,ハア,ハー
はーい,3,3,5114,感動詞,*,*,*,*,*,はーい,ハーイ,ハーイ
あらー,3,3,5114,感動詞,*,*,*,*,*,あらー,アラー,アラー
ワァー,3,3,3005,感動詞,*,*,*,*,*,ワァー,ワァー,ワー
ごちそう様,3,3,5114,感動詞,*,*,*,*,*,ごちそう様,ゴチソウサマ,ゴチソーサマ
ようこそ,3,3,4856,感動詞,*,*,*,*,*,ようこそ,ヨウコソ,ヨーコソ
ねえ,3,3,5179,感動詞,*,*,*,*,*,ねえ,ネエ,ネー
さよなら,3,3,3919,感動詞,*,*,*,*,*,さよなら,サヨナラ,サヨナラ
ごきげんよう,3,3,5114,感動詞,*,*,*,*,*,ごきげんよう,ゴキゲンヨウ,ゴキゲンヨー
いやー,3,3,5114,感動詞,*,*,*,*,*,いやー,イヤー,イヤー
よっしゃ,3,3,5114,感動詞,*,*,*,*,*,よっしゃ,ヨッシャ,ヨッシャ
ほう,3,3,5499,感動詞,*,*,*,*,*,ほう,ホウ,ホー
イヤ,3,3,2622,感動詞,*,*,*,*,*,イヤ,イヤ,イヤ
ヤダー,3,3,3008,感動詞,*,*,*,*,*,ヤダー,ヤダー,ヤダー
ありがと,3,3,5305,感動詞,*,*,*,*,*,ありがと,アリガト,アリガト
あかんべ,3,3,5114,感動詞,*,*,*,*,*,あかんべ,アカンベ,アカンベ
はぁ,3,3,5114,感動詞,*,*,*,*,*,はぁ,ハァ,ハー
あれ,3,3,4400,感動詞,*,*,*,*,*,あれ,アレ,アレ
アッ,3,3,3080,感動詞,*,*,*,*,*,アッ,アッ,アッ
あ〜,3,3,5124,感動詞,*,*,*,*,*,あ〜,アー,アー
オー,3,3,3310,感動詞,*,*,*,*,*,オー,オー,オー
あゝ,3,3,5396,感動詞,*,*,*,*,*,あゝ,アア,アー
よお,3,3,5117,感動詞,*,*,*,*,*,よお,ヨオ,ヨー
ぎょぎょ,3,3,5114,感動詞,*,*,*,*,*,ぎょぎょ,ギョギョ,ギョギョ
すいません,3,3,5045,感動詞,*,*,*,*,*,すいません,スイマセン,スイマセン
あーあ,3,3,5076,感動詞,*,*,*,*,*,あーあ,アーア,アーア
ああ,3,3,4378,感動詞,*,*,*,*,*,ああ,アア,アー
なんともはや,3,3,5114,感動詞,*,*,*,*,*,なんともはや,ナントモハヤ,ナントモハヤ
キャッ,3,3,3014,感動詞,*,*,*,*,*,キャッ,キャッ,キャッ
それ,3,3,7031,感動詞,*,*,*,*,*,それ,ソレ,ソレ
ガーン,3,3,3019,感動詞,*,*,*,*,*,ガーン,ガーン,ガーン
なんてこった,3,3,5114,感動詞,*,*,*,*,*,なんてこった,ナンテコッタ,ナンテコッタ
いえいえ,3,3,5103,感動詞,*,*,*,*,*,いえいえ,イエイエ,イエイエ
わんわん,3,3,5114,感動詞,*,*,*,*,*,わんわん,ワンワン,ワンワン
わっ,3,3,5239,感動詞,*,*,*,*,*,わっ,ワッ,ワッ
ご馳走様,3,3,5114,感動詞,*,*,*,*,*,ご馳走様,ゴチソウサマ,ゴチソーサマ
なむ,3,3,5114,感動詞,*,*,*,*,*,なむ,ナム,ナム
エイ,3,3,2105,感動詞,*,*,*,*,*,エイ,エイ,エイ
あれー,3,3,5114,感動詞,*,*,*,*,*,あれー,アレー,アレー
お粗末さま,3,3,5114,感動詞,*,*,*,*,*,お粗末さま,オソマツサマ,オソマツサマ
あら,3,3,5313,感動詞,*,*,*,*,*,あら,アラ,アラ
さてと,3,3,5114,感動詞,*,*,*,*,*,さてと,サテト,サテト
よいしょ,3,3,5114,感動詞,*,*,*,*,*,よいしょ,ヨイショ,ヨイショ
どういたしまして,3,3,5114,感動詞,*,*,*,*,*,どういたしまして,ドウイタシマシテ,ドーイタシマシテ
そうですね,3,3,4464,感動詞,*,*,*,*,*,そうですね,ソウデスネ,ソーデスネ
さあー,3,3,5114,感動詞,*,*,*,*,*,さあー,サアー,サー
どーぞ,3,3,5114,感動詞,*,*,*,*,*,どーぞ,ドーゾ,ドーゾ
わあ,3,3,5117,感動詞,*,*,*,*,*,わあ,ワア,ワア
ほんと,3,3,5289,感動詞,*,*,*,*,*,ほんと,ホント,ホント
もしもし,3,3,5110,感動詞,*,*,*,*,*,もしもし,モシモシ,モシモシ
アッカンベー,3,3,3019,感動詞,*,*,*,*,*,アッカンベー,アッカンベー,アッカンベー
ウ〜ン,3,3,3019,感動詞,*,*,*,*,*,ウ〜ン,ウーン,ウーン
まあー,3,3,5110,感動詞,*,*,*,*,*,まあー,マアー,マー
きゃあ,3,3,5114,感動詞,*,*,*,*,*,きゃあ,キャア,キャー
ふん,3,3,5847,感動詞,*,*,*,*,*,ふん,フン,フン
うわ,3,3,5041,感動詞,*,*,*,*,*,うわ,ウワ,ウワ
へー,3,3,5124,感動詞,*,*,*,*,*,へー,ヘー,ヘー
こんにちわ,3,3,5114,感動詞,*,*,*,*,*,こんにちわ,コンニチワ,コンニチワ
えー,3,3,5411,感動詞,*,*,*,*,*,えー,エー,エー
ハテ,3,3,2989,感動詞,*,*,*,*,*,ハテ,ハテ,ハテ
まァ,3,3,5114,感動詞,*,*,*,*,*,まァ,マァ,マー
ぎょい,3,3,5114,感動詞,*,*,*,*,*,ぎょい,ギョイ,ギョイ
はじめまして,3,3,5114,感動詞,*,*,*,*,*,はじめまして,ハジメマシテ,ハジメマシテ
これこれ,3,3,5028,感動詞,*,*,*,*,*,これこれ,コレコレ,コレコレ
お疲れ様,3,3,5114,感動詞,*,*,*,*,*,お疲れ様,オツカレサマ,オツカレサマ
ノー,3,3,2919,感動詞,*,*,*,*,*,ノー,ノー,ノー
ヒヒヒ,3,3,2907,感動詞,*,*,*,*,*,ヒヒヒ,ヒヒヒ,ヒヒヒ
やぁ,3,3,5114,感動詞,*,*,*,*,*,やぁ,ヤァ,ヤー
さらば,3,3,5114,感動詞,*,*,*,*,*,さらば,サラバ,サラバ
ようし,3,3,4971,感動詞,*,*,*,*,*,ようし,ヨウシ,ヨーシ
さようなら,3,3,5045,感動詞,*,*,*,*,*,さようなら,サヨウナラ,サヨーナラ
フェ,3,3,3024,感動詞,*,*,*,*,*,フェ,フェ,フェ
おはよう,3,3,5068,感動詞,*,*,*,*,*,おはよう,オハヨウ,オハヨー
