丁,1136,1136,10631,接尾辞,名詞性名詞助数辞,*,*,丁,ちょう,*
丁目,1136,1136,10127,接尾辞,名詞性名詞助数辞,*,*,丁目,ちょうめ,*
次,1136,1136,11043,接尾辞,名詞性名詞助数辞,*,*,次,じ,*
合,1136,1136,11485,接尾辞,名詞性名詞助数辞,*,*,合,ごう,*
軒,1136,1136,10921,接尾辞,名詞性名詞助数辞,*,*,軒,けん,*
戸,1136,1136,14830,接尾辞,名詞性名詞助数辞,*,*,戸,こ,*
角形,1136,1136,10753,接尾辞,名詞性名詞助数辞,*,*,角形,かくけい,*
センチ,1136,1136,8126,接尾辞,名詞性名詞助数辞,*,*,センチ,せんち,*
メートル,1136,1136,7294,接尾辞,名詞性名詞助数辞,*,*,メートル,めーとる,*
センチメートル,1136,1136,7800,接尾辞,名詞性名詞助数辞,*,*,センチメートル,せんちめーとる,*
ｋｍ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｋｍ,きろめーとる,*
ｍ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｍ,めーとる,*
ｃｍ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｃｍ,せんちめーとる,*
ｍｍ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｍｍ,みりめーとる,*
マイル,1136,1136,7979,接尾辞,名詞性名詞助数辞,*,*,マイル,まいる,*
光秒,1136,1136,10918,接尾辞,名詞性名詞助数辞,*,*,光秒,こうびょう,*
光年,1136,1136,10912,接尾辞,名詞性名詞助数辞,*,*,光年,こうねん,*
寸,1136,1136,11088,接尾辞,名詞性名詞助数辞,*,*,寸,すん,*
尺,1136,1136,10914,接尾辞,名詞性名詞助数辞,*,*,尺,しゃく,*
Å,1136,1136,6163,接尾辞,名詞性名詞助数辞,*,*,Å,おんぐすとろーむ,*
オングストローム,1136,1136,7800,接尾辞,名詞性名詞助数辞,*,*,オングストローム,おんぐすとろーむ,*
インチ,1136,1136,7796,接尾辞,名詞性名詞助数辞,*,*,インチ,いんち,*
ヤード,1136,1136,7812,接尾辞,名詞性名詞助数辞,*,*,ヤード,やーど,*
フィート,1136,1136,7800,接尾辞,名詞性名詞助数辞,*,*,フィート,ふぃーと,*
ガル,1136,1136,7919,接尾辞,名詞性名詞助数辞,*,*,ガル,がる,*
トン,1136,1136,8251,接尾辞,名詞性名詞助数辞,*,*,トン,とん,*
グラム,1136,1136,8236,接尾辞,名詞性名詞助数辞,*,*,グラム,ぐらむ,*
ｔ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｔ,とん,*
ｋｇ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｋｇ,きろぐらむ,*
ｇ,1136,1136,10051,接尾辞,名詞性名詞助数辞,*,*,ｇ,ぐらむ,*
